datetime,open,high,low,close,asset,SMA_5
2024-10-26,349.0,357.2,346.0,348.0,BCH/USD,354.08000000000004
2024-10-27,348.1,354.7,347.0,352.2,BCH/USD,353.06
2024-10-28,352.2,368.4,344.0,365.3,BCH/USD,356.5
2024-10-29,365.4,389.4,363.7,386.1,BCH/USD,360.14
2024-10-30,386.1,387.8,365.7,368.9,BCH/USD,364.1
2024-10-31,368.9,378.3,349.8,358.9,BCH/USD,366.28000000000003
2024-11-01,358.8,360.2,343.5,349.6,BCH/USD,365.76
2024-11-02,349.5,357.6,341.3,353.7,BCH/USD,363.44
2024-11-03,353.7,354.3,333.8,340.1,BCH/USD,354.23999999999995
2024-11-04,340.0,342.7,322.0,329.2,BCH/USD,346.3
2024-11-05,329.2,345.4,326.5,342.9,BCH/USD,343.1
2024-11-06,343.0,384.4,342.6,378.4,BCH/USD,348.86
2024-11-07,378.4,386.9,370.5,377.5,BCH/USD,353.62
2024-11-08,377.5,383.8,364.3,377.0,BCH/USD,361.0
2024-11-09,377.0,407.3,369.5,405.0,BCH/USD,376.15999999999997
2024-11-10,404.9,454.4,394.8,441.3,BCH/USD,395.84
2024-11-11,441.3,482.6,422.3,472.6,BCH/USD,414.68
2024-11-12,472.7,474.4,418.1,432.3,BCH/USD,425.64000000000004
2024-11-13,432.3,450.7,403.2,439.4,BCH/USD,438.12
2024-11-14,439.6,445.9,410.0,415.0,BCH/USD,440.12
2024-11-15,415.0,436.7,410.0,431.6,BCH/USD,438.18
2024-11-16,431.5,483.5,428.4,461.7,BCH/USD,436.0
2024-11-17,461.8,488.7,424.5,433.1,BCH/USD,436.16
2024-11-18,433.1,471.5,430.2,452.5,BCH/USD,438.78000000000003
2024-11-19,452.5,460.3,438.1,446.8,BCH/USD,445.14
2024-11-20,446.7,454.6,428.7,439.9,BCH/USD,446.8
2024-11-21,440.1,536.2,428.6,484.4,BCH/USD,451.34
2024-11-22,484.4,503.1,472.1,490.5,BCH/USD,462.82
2024-11-23,490.4,568.5,485.9,510.1,BCH/USD,474.34000000000003
2024-11-24,510.1,527.8,477.7,515.2,BCH/USD,488.02
2024-11-25,515.3,532.9,483.2,491.9,BCH/USD,498.41999999999996
2024-11-26,491.7,505.1,471.0,492.2,BCH/USD,499.98
2024-11-27,492.2,524.3,484.8,517.4,BCH/USD,505.36
2024-11-28,517.4,525.0,497.5,511.1,BCH/USD,505.56000000000006
2024-11-29,511.1,522.9,499.6,518.3,BCH/USD,506.18
2024-11-30,518.4,540.0,505.0,525.9,BCH/USD,512.9799999999999
2024-12-01,526.1,538.2,509.9,532.0,BCH/USD,520.9399999999999
2024-12-02,532.1,562.0,494.7,538.3,BCH/USD,525.12
2024-12-03,538.3,591.7,511.5,585.6,BCH/USD,540.02
2024-12-04,585.6,601.9,541.3,583.7,BCH/USD,553.1
2024-12-05,583.7,634.7,550.0,588.6,BCH/USD,565.6400000000001
2024-12-06,588.5,640.0,579.8,618.6,BCH/USD,582.9599999999999
2024-12-07,618.7,626.7,604.3,607.6,BCH/USD,596.82
2024-12-08,607.6,625.1,601.0,622.3,BCH/USD,604.1600000000001
2024-12-09,622.3,623.8,514.4,551.5,BCH/USD,597.72
2024-12-10,551.6,564.4,485.2,516.2,BCH/USD,583.24
2024-12-11,516.2,550.5,502.7,546.6,BCH/USD,568.84
2024-12-12,546.6,564.2,537.1,540.1,BCH/USD,555.34
2024-12-13,540.1,543.9,525.9,542.5,BCH/USD,539.38
2024-12-14,542.4,551.7,519.8,534.0,BCH/USD,535.88
2024-12-15,534.1,550.4,524.5,546.2,BCH/USD,541.8799999999999
2024-12-16,546.3,557.1,522.0,538.1,BCH/USD,540.1800000000001
2024-12-17,538.1,547.5,524.1,529.9,BCH/USD,538.14
2024-12-18,530.1,543.5,472.9,480.4,BCH/USD,525.72
2024-12-19,480.3,488.9,421.3,438.7,BCH/USD,506.66
2024-12-20,438.8,451.5,390.5,449.2,BCH/USD,487.26000000000005
2024-12-21,449.2,472.9,442.4,456.1,BCH/USD,470.86
2024-12-22,456.0,461.3,434.4,445.8,BCH/USD,454.03999999999996
2024-12-23,445.8,466.2,432.4,460.9,BCH/USD,450.14
2024-12-24,460.9,478.8,450.5,470.3,BCH/USD,456.46000000000004
2024-12-25,470.2,471.5,455.2,465.4,BCH/USD,459.7
2024-12-26,465.3,468.3,433.0,437.3,BCH/USD,455.94000000000005
2024-12-27,437.2,462.7,434.7,441.3,BCH/USD,455.03999999999996
2024-12-28,441.2,453.8,438.4,451.6,BCH/USD,453.18
2024-12-29,451.6,453.9,435.3,439.1,BCH/USD,446.93999999999994
2024-12-30,439.0,453.4,428.9,444.0,BCH/USD,442.66
2024-12-31,444.1,455.5,433.1,434.5,BCH/USD,442.1
2025-01-01,434.5,455.8,430.5,450.5,BCH/USD,443.93999999999994
2025-01-02,450.5,466.6,450.5,461.7,BCH/USD,445.96000000000004
2025-01-03,461.7,477.5,455.6,473.9,BCH/USD,452.91999999999996
2025-01-04,473.8,483.1,468.7,478.9,BCH/USD,459.9
2025-01-05,478.9,479.8,462.5,470.9,BCH/USD,467.18
2025-01-06,471.1,485.9,464.6,483.0,BCH/USD,473.68
2025-01-07,482.9,486.3,435.4,436.9,BCH/USD,468.71999999999997
2025-01-08,437.0,442.2,418.2,434.4,BCH/USD,460.82
2025-01-09,434.3,437.2,411.3,421.9,BCH/USD,449.41999999999996
2025-01-10,421.9,450.7,420.5,450.1,BCH/USD,445.25999999999993
2025-01-11,450.4,451.2,435.9,441.0,BCH/USD,436.85999999999996
2025-01-12,440.9,464.0,436.4,447.9,BCH/USD,439.06000000000006
2025-01-13,448.0,454.2,400.5,428.0,BCH/USD,437.78000000000003
2025-01-14,428.0,441.5,426.3,437.9,BCH/USD,440.98
2025-01-15,437.9,463.5,431.0,460.3,BCH/USD,443.02
2025-01-16,460.3,471.5,446.4,461.7,BCH/USD,447.15999999999997
2025-01-17,461.7,500.6,461.7,489.4,BCH/USD,455.46000000000004
2025-01-18,489.5,495.0,458.2,466.4,BCH/USD,463.14
2025-01-19,466.4,471.3,418.9,427.7,BCH/USD,461.1
2025-01-20,427.7,483.8,415.4,430.9,BCH/USD,455.21999999999997
2025-01-21,430.9,454.7,419.7,446.5,BCH/USD,452.17999999999995
2025-01-22,446.5,451.4,433.4,435.4,BCH/USD,441.38
2025-01-23,435.4,447.5,425.2,437.3,BCH/USD,435.55999999999995
2025-01-24,437.4,443.1,426.4,432.0,BCH/USD,436.41999999999996
2025-01-25,432.1,455.4,430.5,445.4,BCH/USD,439.32
2025-01-26,445.4,448.1,424.6,425.2,BCH/USD,435.06000000000006
2025-01-27,425.2,429.0,396.1,427.6,BCH/USD,433.5
2025-01-28,427.6,431.7,406.7,410.5,BCH/USD,428.14
2025-01-29,410.5,421.8,404.3,415.0,BCH/USD,424.73999999999995
2025-01-30,415.1,439.2,412.6,434.7,BCH/USD,422.6
2025-01-31,434.8,445.3,419.8,424.2,BCH/USD,422.4
2025-02-01,424.3,431.5,400.0,404.0,BCH/USD,417.68
2025-02-02,404.0,410.4,341.5,360.4,BCH/USD,407.66
2025-02-03,360.6,360.6,270.0,353.2,BCH/USD,395.3
2025-02-04,353.2,355.7,321.1,329.7,BCH/USD,374.3
2025-02-05,329.8,338.3,323.2,328.0,BCH/USD,355.06
2025-02-06,328.1,335.2,313.7,316.2,BCH/USD,337.5
2025-02-07,316.2,335.2,308.4,318.6,BCH/USD,329.14
2025-02-08,318.6,324.3,314.7,323.1,BCH/USD,323.12
2025-02-09,323.2,329.4,314.0,324.5,BCH/USD,322.08000000000004
2025-02-10,324.4,334.6,315.4,329.3,BCH/USD,322.34000000000003
2025-02-11,329.3,344.4,325.7,331.4,BCH/USD,325.38
2025-02-12,331.3,347.0,321.3,343.1,BCH/USD,330.28000000000003
2025-02-13,343.1,345.8,327.4,335.0,BCH/USD,332.65999999999997
2025-02-14,335.1,351.0,334.3,341.5,BCH/USD,336.06
2025-02-15,341.5,345.7,331.0,332.9,BCH/USD,336.78000000000003
2025-02-16,333.0,335.0,325.6,326.3,BCH/USD,335.76
2025-02-17,326.2,337.0,317.1,323.8,BCH/USD,331.9
2025-02-18,323.9,325.3,307.6,316.3,BCH/USD,328.15999999999997
2025-02-19,316.2,324.3,311.8,322.8,BCH/USD,324.41999999999996
2025-02-20,322.8,327.2,320.0,325.9,BCH/USD,323.02
2025-02-21,326.0,334.1,309.8,313.8,BCH/USD,320.52
2025-02-22,313.9,322.6,312.6,320.9,BCH/USD,319.94
2025-02-23,321.0,332.4,320.5,327.8,BCH/USD,322.24
2025-02-24,327.9,329.5,287.5,291.5,BCH/USD,315.98
2025-02-25,291.6,296.7,275.2,291.8,BCH/USD,309.15999999999997
2025-02-26,291.8,301.4,284.4,294.0,BCH/USD,305.2
2025-02-27,293.9,303.5,290.1,296.8,BCH/USD,300.38
2025-02-28,296.9,320.1,269.8,315.8,BCH/USD,297.98
2025-03-01,315.9,324.4,307.6,311.4,BCH/USD,301.96
2025-03-02,311.5,341.5,309.9,334.2,BCH/USD,310.44
2025-03-03,334.2,357.5,310.9,321.3,BCH/USD,315.9
2025-03-04,321.4,330.2,291.1,320.5,BCH/USD,320.64
2025-03-05,320.6,399.9,319.5,392.2,BCH/USD,335.91999999999996
2025-03-06,392.3,420.0,383.7,395.0,BCH/USD,352.64
2025-03-07,395.0,410.5,382.9,389.0,BCH/USD,363.6
2025-03-08,389.0,396.3,376.6,385.9,BCH/USD,376.52
2025-03-09,385.8,387.0,355.9,357.5,BCH/USD,383.91999999999996
2025-03-10,357.6,372.8,330.6,331.7,BCH/USD,371.82
2025-03-11,331.8,350.9,316.0,340.2,BCH/USD,360.86
2025-03-12,340.2,361.5,329.8,354.0,BCH/USD,353.86
2025-03-13,353.9,355.8,323.9,325.9,BCH/USD,341.86
2025-03-14,326.0,335.9,325.2,331.4,BCH/USD,336.64
2025-03-15,331.4,353.2,328.0,342.3,BCH/USD,338.76
2025-03-16,342.3,342.5,325.0,332.9,BCH/USD,337.3
2025-03-17,333.0,342.4,331.0,337.5,BCH/USD,334.0
2025-03-18,337.5,343.6,329.2,335.3,BCH/USD,335.88
2025-03-19,335.3,346.8,332.3,345.3,BCH/USD,338.65999999999997
2025-03-20,345.3,349.9,330.1,333.8,BCH/USD,336.96000000000004
2025-03-21,333.7,335.7,320.1,323.2,BCH/USD,335.02
2025-03-22,323.2,326.3,321.8,323.8,BCH/USD,332.28000000000003
2024-09-08,0.32528201,0.34086299,0.32373801,0.33906499,ADA/USD,0.325504398
2024-09-09,0.33885899,0.34874001,0.337708,0.34343901,ADA/USD,0.32954619999999996
2024-09-10,0.34345701,0.34557199,0.33750299,0.34293801,ADA/USD,0.33310100400000003
2024-09-11,0.34301901,0.35716999,0.33002099,0.3531,ADA/USD,0.340765804
2024-09-12,0.35306001,0.36142001,0.35207701,0.35638899,ADA/USD,0.3469862
2024-09-13,0.35638201,0.364932,0.35038799,0.360479,ADA/USD,0.351269002
2024-09-14,0.360587,0.361687,0.35129401,0.354038,ADA/USD,0.3533888
2024-09-15,0.353971,0.35625201,0.334288,0.33847201,ADA/USD,0.3524956
2024-09-16,0.33832601,0.33832601,0.32639599,0.33029199,ADA/USD,0.34793399799999997
2024-09-17,0.330264,0.34296399,0.32840899,0.33380601,ADA/USD,0.3434174019999999
2024-09-18,0.33385399,0.34419599,0.32729,0.343968,ADA/USD,0.340115202
2024-09-19,0.34433901,0.35636899,0.34433901,0.35095999,ADA/USD,0.3394996
2024-09-20,0.35114601,0.36117399,0.34884,0.35225999,ADA/USD,0.342257196
2024-09-21,0.352272,0.35985699,0.35061201,0.35828301,ADA/USD,0.3478554
2024-09-22,0.35842201,0.35927299,0.342962,0.351789,ADA/USD,0.351451998
2024-09-23,0.35190901,0.365655,0.34553799,0.363599,ADA/USD,0.35537819800000003
2024-09-24,0.363619,0.391422,0.35840499,0.387757,ADA/USD,0.36273760000000005
2024-09-25,0.38773599,0.393673,0.37885499,0.38097501,ADA/USD,0.36848060400000004
2024-09-26,0.38101199,0.40363199,0.37814701,0.401528,ADA/USD,0.377129602
2024-09-27,0.40174299,0.41562399,0.39985999,0.40176001,ADA/USD,0.387123804
2024-09-28,0.40178701,0.405765,0.39225301,0.400446,ADA/USD,0.39449320400000004
2024-09-29,0.40047699,0.40410599,0.39253399,0.397423,ADA/USD,0.39642640399999995
2024-09-30,0.39764199,0.39767399,0.37077999,0.37333599,ADA/USD,0.3948986
2024-10-01,0.373409,0.38596401,0.34290001,0.35229799,ADA/USD,0.385052598
2024-10-02,0.35216099,0.36245501,0.33583999,0.343164,ADA/USD,0.37333339600000004
2024-10-03,0.34317601,0.34956601,0.33196899,0.34530601,ADA/USD,0.362305398
2024-10-04,0.34520999,0.355966,0.342985,0.351776,ADA/USD,0.35317599800000005
2024-10-05,0.35173601,0.35565799,0.34554601,0.35088399,ADA/USD,0.348685598
2024-10-06,0.35089999,0.35840499,0.34788799,0.35738701,ADA/USD,0.349703402
2024-10-07,0.35736501,0.368251,0.35031301,0.35115299,ADA/USD,0.3513012
2024-10-08,0.35134399,0.35697299,0.34134799,0.344762,ADA/USD,0.351192398
2024-10-09,0.34476,0.347933,0.333926,0.339641,ADA/USD,0.348765398
2024-10-10,0.339636,0.341781,0.331491,0.339563,ADA/USD,0.3465012
2024-10-11,0.339578,0.354929,0.338239,0.351691,ADA/USD,0.345361998
2024-10-12,0.351699,0.356784,0.350945,0.353168,ADA/USD,0.345765
2024-10-13,0.353181,0.359585,0.344353,0.348628,ADA/USD,0.3465382
2024-10-14,0.348665,0.365398,0.342401,0.364358,ADA/USD,0.3514816
2024-10-15,0.364399,0.371021,0.347727,0.359137,ADA/USD,0.3553964
2024-10-16,0.359134,0.361233,0.35095,0.352204,ADA/USD,0.355499
2024-10-17,0.352205,0.355101,0.339435,0.343085,ADA/USD,0.3534824
2024-10-18,0.343086,0.352929,0.342549,0.35059,ADA/USD,0.3538748
2024-10-19,0.350626,0.357036,0.349144,0.351361,ADA/USD,0.3512754
2024-10-20,0.351351,0.365626,0.348226,0.364896,ADA/USD,0.3524272
2024-10-21,0.364905,0.372682,0.353117,0.360956,ADA/USD,0.3541776
2024-10-22,0.360859,0.36801,0.355054,0.364402,ADA/USD,0.35844099999999995
2024-10-23,0.364392,0.369069,0.342266,0.349719,ADA/USD,0.3582668
2024-10-24,0.349769,0.355122,0.339662,0.346512,ADA/USD,0.35729700000000003
2024-10-25,0.346512,0.347253,0.314486,0.326122,ADA/USD,0.3495422
2024-10-26,0.326123,0.334929,0.320641,0.333765,ADA/USD,0.344104
2024-10-27,0.333698,0.342319,0.330926,0.339882,ADA/USD,0.33920000000000006
2024-10-28,0.339832,0.347945,0.33042,0.343715,ADA/USD,0.33799919999999994
2024-10-29,0.343737,0.356928,0.342758,0.356201,ADA/USD,0.33993700000000004
2024-10-30,0.356204,0.363923,0.350661,0.354963,ADA/USD,0.3457052
2024-10-31,0.354976,0.361325,0.340356,0.341729,ADA/USD,0.347298
2024-11-01,0.341729,0.361893,0.334216,0.357402,ADA/USD,0.350802
2024-11-02,0.357406,0.363785,0.345354,0.348361,ADA/USD,0.3517312
2024-11-03,0.348373,0.348373,0.327463,0.334036,ADA/USD,0.34729819999999995
2024-11-04,0.334043,0.336796,0.320348,0.326394,ADA/USD,0.3415844
2024-11-05,0.326401,0.338203,0.326098,0.333606,ADA/USD,0.33995980000000003
2024-11-06,0.333596,0.36592,0.333499,0.363106,ADA/USD,0.3411006
2024-11-07,0.363124,0.406678,0.36142,0.406495,ADA/USD,0.3527274
2024-11-08,0.406563,0.458765,0.403872,0.444599,ADA/USD,0.37484
2024-11-09,0.444688,0.498,0.427323,0.496719,ADA/USD,0.408905
2024-11-10,0.4965,0.658889,0.487949,0.59047,ADA/USD,0.46027779999999996
2024-11-11,0.590279,0.624485,0.564442,0.612974,ADA/USD,0.5102514
2024-11-12,0.612902,0.653942,0.555263,0.571003,ADA/USD,0.543153
2024-11-13,0.570923,0.609682,0.519087,0.578273,ADA/USD,0.5698877999999999
2024-11-14,0.578257,0.600372,0.541852,0.579058,ADA/USD,0.5863556000000001
2024-11-15,0.579059,0.707192,0.574787,0.707073,ADA/USD,0.6096762
2024-11-16,0.70709,0.81923,0.702448,0.74157,ADA/USD,0.6353953999999999
2024-11-17,0.741638,0.773945,0.691013,0.702522,ADA/USD,0.6616991999999999
2024-11-18,0.70252,0.783809,0.700133,0.732597,ADA/USD,0.692564
2024-11-19,0.732656,0.764662,0.720372,0.738905,ADA/USD,0.7245334000000001
2024-11-20,0.738665,0.848004,0.738438,0.800191,ADA/USD,0.743157
2024-11-21,0.800159,0.824007,0.766136,0.821575,ADA/USD,0.759158
2024-11-22,0.821772,1.044706,0.812587,1.017486,ADA/USD,0.8221508
2024-11-23,1.017437,1.15447,1.015808,1.06573,ADA/USD,0.8887774
2024-11-24,1.065968,1.097873,0.941766,1.022701,ADA/USD,0.9455366
2024-11-25,1.022741,1.077469,0.93,0.943525,ADA/USD,0.9742034
2024-11-26,0.943385,0.990053,0.874081,0.960232,ADA/USD,1.0019348000000001
2024-11-27,0.9602,1.041417,0.931772,1.011445,ADA/USD,1.0007266
2024-11-28,1.011337,1.04882,0.97001,1.032206,ADA/USD,0.9940218
2024-11-29,1.032159,1.099064,1.027612,1.075403,ADA/USD,1.0045622
2024-11-30,1.075359,1.14942,1.05,1.079137,ADA/USD,1.0316846
2024-12-01,1.078991,1.16356,1.037305,1.15,ADA/USD,1.0696382
2024-12-02,1.15035,1.24232,1.056789,1.20213,ADA/USD,1.1077752
2024-12-03,1.20214,1.32661,1.14124,1.19127,ADA/USD,1.139588
2024-12-04,1.19133,1.24151,1.14053,1.18687,ADA/USD,1.1618814
2024-12-05,1.18671,1.24364,1.11609,1.15999,ADA/USD,1.1780519999999999
2024-12-06,1.15997,1.23728,1.13429,1.22775,ADA/USD,1.1936019999999998
2024-12-07,1.22799,1.23671,1.18805,1.2105,ADA/USD,1.195276
2024-12-08,1.21044,1.22358,1.17302,1.19369,ADA/USD,1.19576
2024-12-09,1.19374,1.19376,0.91,1.003381,ADA/USD,1.1590622
2024-12-10,1.003322,1.037552,0.91017,1.021601,ADA/USD,1.1313844
2024-12-11,1.021624,1.11424,0.972084,1.086943,ADA/USD,1.103223
2024-12-12,1.086942,1.18205,1.07291,1.12298,ADA/USD,1.085719
2024-12-13,1.12304,1.13065,1.077312,1.12118,ADA/USD,1.071217
2024-12-14,1.12117,1.13282,1.043181,1.061256,ADA/USD,1.082792
2024-12-15,1.061204,1.11193,1.040355,1.099806,ADA/USD,1.0984330000000002
2024-12-16,1.099567,1.12043,1.047405,1.077596,ADA/USD,1.0965636
2024-12-17,1.077598,1.1118,1.042105,1.052285,ADA/USD,1.0824246
2024-12-18,1.052469,1.059871,0.961,0.968046,ADA/USD,1.0517978
2024-12-19,0.968394,0.988861,0.847425,0.880694,ADA/USD,1.0156854
2024-12-20,0.880854,0.959179,0.762249,0.950281,ADA/USD,0.9857804
2024-12-21,0.950074,0.997544,0.886837,0.905253,ADA/USD,0.9513118
2024-12-22,0.905409,0.924861,0.859154,0.883656,ADA/USD,0.917586
2024-12-23,0.883564,0.942579,0.862027,0.926379,ADA/USD,0.9092526
2024-12-24,0.926516,0.950222,0.891965,0.935954,ADA/USD,0.9203046
2024-12-25,0.935984,0.940081,0.900399,0.917751,ADA/USD,0.9137986
2024-12-26,0.917811,0.927938,0.851004,0.860961,ADA/USD,0.9049402000000001
2024-12-27,0.861045,0.914631,0.855103,0.876945,ADA/USD,0.9035979999999999
2024-12-28,0.876911,0.899825,0.866206,0.889353,ADA/USD,0.8961928
2024-12-29,0.88936,0.91231,0.851211,0.859048,ADA/USD,0.8808116
2024-12-30,0.858953,0.904568,0.829805,0.861694,ADA/USD,0.8696002
2024-12-31,0.861685,0.8788,0.839808,0.845064,ADA/USD,0.8664208
2025-01-01,0.845101,0.935005,0.838287,0.92227,ADA/USD,0.8754858000000001
2025-01-02,0.922336,0.982804,0.922156,0.961291,ADA/USD,0.8898734000000001
2025-01-03,0.961447,1.11875,0.957057,1.089181,ADA/USD,0.9359
2025-01-04,1.089163,1.11391,1.056386,1.070868,ADA/USD,0.9777348
2025-01-05,1.070863,1.11231,1.052729,1.09127,ADA/USD,1.0269759999999999
2025-01-06,1.091247,1.11595,1.061238,1.093354,ADA/USD,1.0611928
2025-01-07,1.093331,1.15158,0.988228,0.98922,ADA/USD,1.0667786
2025-01-08,0.989248,1.024619,0.909473,0.94692,ADA/USD,1.0383264
2025-01-09,0.94687,0.960578,0.879734,0.904475,ADA/USD,1.0050478
2025-01-10,0.904471,0.974088,0.903953,0.930466,ADA/USD,0.9728870000000001
2025-01-11,0.930447,1.016877,0.913876,0.995404,ADA/USD,0.9532970000000001
2025-01-12,0.995493,1.036395,0.961685,0.967704,ADA/USD,0.9489938
2025-01-13,0.967445,0.993503,0.876506,0.944497,ADA/USD,0.9485091999999999
2025-01-14,0.944499,1.010426,0.938263,0.997062,ADA/USD,0.9670266
2025-01-15,0.997033,1.089,0.987608,1.075667,ADA/USD,0.9960668
2025-01-16,1.075551,1.14753,1.027346,1.088748,ADA/USD,1.0147356
2025-01-17,1.089399,1.16629,1.085247,1.13325,ADA/USD,1.0478448
2025-01-18,1.13313,1.14643,1.048872,1.10436,ADA/USD,1.0798174
2025-01-19,1.10437,1.15184,0.964285,0.993306,ADA/USD,1.0790662000000002
2025-01-20,0.993283,1.1007,0.96093,1.009452,ADA/USD,1.0658232
2025-01-21,1.009501,1.028125,0.951593,1.00588,ADA/USD,1.0492496
2025-01-22,1.00591,1.019844,0.976011,0.982706,ADA/USD,1.0191408
2025-01-23,0.98269,1.011526,0.951428,0.986683,ADA/USD,0.9956054
2025-01-24,0.986708,1.009629,0.963481,0.971512,ADA/USD,0.9912466
2025-01-25,0.971512,0.991547,0.964301,0.976836,ADA/USD,0.9847234
2025-01-26,0.976873,1.0,0.951799,0.952967,ADA/USD,0.9741408
2025-01-27,0.952888,0.958685,0.856896,0.934395,ADA/USD,0.9644786
2025-01-28,0.934568,0.968355,0.903164,0.917016,ADA/USD,0.9505452
2025-01-29,0.916981,0.959948,0.901748,0.939653,ADA/USD,0.9441734
2025-01-30,0.939608,0.988276,0.936284,0.959397,ADA/USD,0.9406855999999999
2025-01-31,0.959387,0.982895,0.934903,0.942854,ADA/USD,0.938663
2025-02-01,0.94271,0.957542,0.887597,0.89481,ADA/USD,0.9307460000000001
2025-02-02,0.894718,0.9116,0.751698,0.804744,ADA/USD,0.9082915999999999
2025-02-03,0.804855,0.824447,0.51,0.812161,ADA/USD,0.8827932000000001
2025-02-04,0.812146,0.819891,0.714954,0.743989,ADA/USD,0.8397116
2025-02-05,0.744352,0.776504,0.725205,0.732309,ADA/USD,0.7976026
2025-02-06,0.73236,0.765728,0.697873,0.705266,ADA/USD,0.7596938
2025-02-07,0.705253,0.752938,0.690417,0.70732,ADA/USD,0.7402089999999999
2025-02-08,0.707297,0.717207,0.681678,0.700586,ADA/USD,0.717894
2025-02-09,0.700597,0.71572,0.650357,0.681477,ADA/USD,0.7053916
2025-02-10,0.681365,0.724322,0.663134,0.712052,ADA/USD,0.7013402
2025-02-11,0.71205,0.821161,0.710139,0.778317,ADA/USD,0.7159504
2025-02-12,0.778313,0.807741,0.746629,0.799943,ADA/USD,0.734475
2025-02-13,0.799986,0.83041,0.769493,0.810541,ADA/USD,0.756466
2025-02-14,0.810686,0.828967,0.78964,0.799984,ADA/USD,0.7801674000000001
2025-02-15,0.799974,0.813859,0.775094,0.78091,ADA/USD,0.7939390000000001
2025-02-16,0.781006,0.789122,0.761728,0.771267,ADA/USD,0.792529
2025-02-17,0.771492,0.828964,0.770482,0.808997,ADA/USD,0.7943398
2025-02-18,0.809051,0.814119,0.735356,0.754289,ADA/USD,0.7830894
2025-02-19,0.754283,0.776112,0.73308,0.773792,ADA/USD,0.777851
2025-02-20,0.773791,0.810945,0.770292,0.803653,ADA/USD,0.7823996
2025-02-21,0.80366,0.818229,0.750015,0.762299,ADA/USD,0.7806059999999999
2025-02-22,0.762306,0.784264,0.757321,0.773535,ADA/USD,0.7735135999999999
2025-02-23,0.773553,0.788046,0.759811,0.769739,ADA/USD,0.7766036
2025-02-24,0.769726,0.777426,0.670599,0.681428,ADA/USD,0.7581308
2025-02-25,0.681511,0.695017,0.630521,0.683201,ADA/USD,0.7340404
2025-02-26,0.683198,0.695498,0.631224,0.647462,ADA/USD,0.7110730000000001
2025-02-27,0.647578,0.679675,0.6263,0.645176,ADA/USD,0.6854012
2025-02-28,0.645409,0.646722,0.580163,0.632757,ADA/USD,0.6580048000000001
2025-03-01,0.632766,0.676765,0.625273,0.659466,ADA/USD,0.6536123999999999
2025-03-02,0.659466,1.14745,0.645052,1.13535,ADA/USD,0.7440422
2025-03-03,1.13475,1.17373,0.822889,0.857785,ADA/USD,0.7861068
2025-03-04,0.857594,0.955878,0.757829,0.940822,ADA/USD,0.8452360000000001
2025-03-05,0.940721,1.02722,0.91405,0.974025,ADA/USD,0.9134895999999999
2025-03-06,0.974214,0.988468,0.885784,0.906567,ADA/USD,0.9629097999999999
2025-03-07,0.906585,0.920704,0.807058,0.818307,ADA/USD,0.8995012000000001
2025-03-08,0.818135,0.83898,0.793356,0.805201,ADA/USD,0.8889844
2025-03-09,0.805184,0.817549,0.708932,0.721283,ADA/USD,0.8450766
2025-03-10,0.721563,0.778205,0.658404,0.671069,ADA/USD,0.7844854
2025-03-11,0.671474,0.744555,0.647394,0.723246,ADA/USD,0.7478212
2025-03-12,0.724061,0.768421,0.711381,0.735857,ADA/USD,0.7313312
2025-03-13,0.735823,0.741926,0.690541,0.702938,ADA/USD,0.7108785999999999
2025-03-14,0.702943,0.75102,0.696544,0.7374,ADA/USD,0.714102
2025-03-15,0.737242,0.759894,0.731057,0.746743,ADA/USD,0.7292368
2025-03-16,0.746742,0.747381,0.694303,0.704918,ADA/USD,0.7255712
2025-03-17,0.704907,0.73,0.702559,0.717497,ADA/USD,0.7218992000000001
2025-03-18,0.717537,0.71844,0.68182,0.701708,ADA/USD,0.7216532000000001
2025-03-19,0.701707,0.746799,0.700397,0.743651,ADA/USD,0.7229034000000001
2025-03-20,0.743569,0.755346,0.712178,0.71804,ADA/USD,0.7171628
2025-03-21,0.717832,0.727786,0.700655,0.705044,ADA/USD,0.7171879999999999
2025-03-22,0.7049,0.716101,0.700655,0.702601,ADA/USD,0.7142088
2018-09-09,0.01041176,0.01041176,0.01041176,0.01041176,DOT/USD,0.01026228796
2018-09-10,0.01041176,0.01041176,0.0099040996,0.0099040996,DOT/USD,0.010283107860000001
2018-09-11,0.0099040996,0.0099040996,0.0098850196,0.0098850196,DOT/USD,0.010082577780000001
2018-09-12,0.0098850196,0.0098911002,0.0066,0.0088999299,DOT/USD,0.00990251382
2018-09-13,0.0088999299,0.0088999299,0.0076000001,0.0076000001,DOT/USD,0.009340161840000001
2018-09-14,0.0076000001,0.0083432002,0.0075185401,0.0083432002,DOT/USD,0.008926449880000001
2018-09-15,0.0083432002,0.0093496004,0.0083432002,0.0093496004,DOT/USD,0.008815550039999998
2018-09-16,0.0093499497,0.0093499497,0.0082592703,0.0093449801,DOT/USD,0.00870754214
2018-09-17,0.0093449801,0.0098867603,0.0082319397,0.0087648099,DOT/USD,0.00868051814
2018-09-18,0.0087650102,0.0094999997,0.0083809197,0.0094999997,DOT/USD,0.00906051806
2018-09-19,0.0094999997,0.0094999997,0.0086534796,0.0086534796,DOT/USD,0.00912257394
2018-09-20,0.0086534796,0.0095999697,0.0086534796,0.0095798699,DOT/USD,0.00916862784
2018-09-21,0.0095798699,0.0095798699,0.0089418804,0.0091455998,DOT/USD,0.00912875178
